Algorithm,Problem,N_Var,Population_Size,Max_Iteration,Opt_Val,Runtime
EvoArena,Styblinski-Tang,2,50,1000,-78.33233140733972,12.040775775909424
EvoArena,Styblinski-Tang,2,50,1000,-75.78827241025903,18.694498300552368
EvoArena,Styblinski-Tang,2,50,1000,-78.33233140751982,15.657477140426636
EvoArena,Styblinski-Tang,2,50,1000,-78.16755079889987,13.764842987060547
EvoArena,Styblinski-Tang,2,50,1000,-77.55049106470116,16.5196475982666
EvoArena,Styblinski-Tang,2,50,1000,-77.46183871170061,17.246092081069946
EvoArena,Styblinski-Tang,2,50,1000,-78.33233140230588,14.554563283920288
EvoArena,Styblinski-Tang,2,50,1000,-77.93527389334646,17.79328680038452
EvoArena,Styblinski-Tang,2,50,1000,-78.33233123037496,19.43451428413391
EvoArena,Styblinski-Tang,2,50,1000,-77.92057496236623,11.948546171188354
EvoArena,Styblinski-Tang,2,50,1000,-78.1458435775431,18.692341089248657
EvoArena,Styblinski-Tang,2,50,1000,-75.88491570376658,12.589569091796875
EvoArena,Styblinski-Tang,2,50,1000,-78.33233128749302,19.09125828742981
EvoArena,Styblinski-Tang,2,50,1000,-78.33163023582308,13.278864860534668
EvoArena,Styblinski-Tang,2,50,1000,-78.33233140525337,15.4567391872406
EvoArena,Styblinski-Tang,2,50,1000,-78.05517903184152,13.893368244171143
EvoArena,Styblinski-Tang,2,50,1000,-76.59353177074198,18.826021909713745
EvoArena,Styblinski-Tang,2,50,1000,-78.33233139963825,17.637613534927368
EvoArena,Styblinski-Tang,2,50,1000,-78.33233140403492,17.05792737007141
EvoArena,Styblinski-Tang,2,50,1000,-78.33233101349873,14.943485021591187
EvoArena,Styblinski-Tang,5,50,1000,-195.15209084649453,26.466912746429443
EvoArena,Styblinski-Tang,5,50,1000,-179.7523630916337,22.950514554977417
EvoArena,Styblinski-Tang,5,50,1000,-193.75327702491046,20.43166494369507
EvoArena,Styblinski-Tang,5,50,1000,-195.7313272704351,17.16813850402832
EvoArena,Styblinski-Tang,5,50,1000,-195.69684107114895,25.10998010635376
EvoArena,Styblinski-Tang,5,50,1000,-193.53500765542458,18.27842402458191
EvoArena,Styblinski-Tang,5,50,1000,-195.45248877558498,28.768768310546875
EvoArena,Styblinski-Tang,5,50,1000,-189.35233016395517,18.68924379348755
EvoArena,Styblinski-Tang,5,50,1000,-178.80137035870482,21.976374626159668
EvoArena,Styblinski-Tang,5,50,1000,-193.07878017543504,23.51184391975403
EvoArena,Styblinski-Tang,5,50,1000,-194.9185226149322,23.898099184036255
EvoArena,Styblinski-Tang,5,50,1000,-193.40272466980247,16.439315795898438
EvoArena,Styblinski-Tang,5,50,1000,-190.6515697035074,22.222270488739014
EvoArena,Styblinski-Tang,5,50,1000,-194.97677912817593,26.346771955490112
EvoArena,Styblinski-Tang,5,50,1000,-190.5970225040532,21.485086679458618
EvoArena,Styblinski-Tang,5,50,1000,-193.15445992674628,23.62688684463501
EvoArena,Styblinski-Tang,5,50,1000,-193.60314965517415,21.978456735610962
EvoArena,Styblinski-Tang,5,50,1000,-192.7730212475063,20.43803358078003
EvoArena,Styblinski-Tang,5,50,1000,-195.73095023396715,31.182093143463135
EvoArena,Styblinski-Tang,5,50,1000,-194.32766201545545,24.911914348602295
EvoArena,Styblinski-Tang,10,50,1000,-351.97791628336694,22.048436403274536
EvoArena,Styblinski-Tang,10,50,1000,-306.77041578300145,16.711518049240112
EvoArena,Styblinski-Tang,10,50,1000,-339.8453521538099,22.425700902938843
EvoArena,Styblinski-Tang,10,50,1000,-335.9421772786565,19.23678493499756
EvoArena,Styblinski-Tang,10,50,1000,-333.82970981016075,19.98345708847046
EvoArena,Styblinski-Tang,10,50,1000,-359.7849501539918,26.514073610305786
EvoArena,Styblinski-Tang,10,50,1000,-329.4029785482102,19.671791553497314
EvoArena,Styblinski-Tang,10,50,1000,-320.58672918365045,19.017842531204224
EvoArena,Styblinski-Tang,10,50,1000,-337.84299532675715,23.035833835601807
EvoArena,Styblinski-Tang,10,50,1000,-338.9944502990896,17.197591304779053
EvoArena,Styblinski-Tang,10,50,1000,-346.9702811805339,23.419230937957764
EvoArena,Styblinski-Tang,10,50,1000,-334.5461576873732,16.44510054588318
EvoArena,Styblinski-Tang,10,50,1000,-338.91728130587,18.307580947875977
EvoArena,Styblinski-Tang,10,50,1000,-333.0208448293991,29.37061858177185
EvoArena,Styblinski-Tang,10,50,1000,-330.7868197853013,22.153762817382812
EvoArena,Styblinski-Tang,10,50,1000,-332.4100675081658,18.53408980369568
EvoArena,Styblinski-Tang,10,50,1000,-330.4855435409589,19.24209713935852
EvoArena,Styblinski-Tang,10,50,1000,-322.2695593120161,15.478320837020874
EvoArena,Styblinski-Tang,10,50,1000,-336.5011251988294,16.04999828338623
EvoArena,Styblinski-Tang,10,50,1000,-339.26952572815645,20.141289710998535
EvoArena,Styblinski-Tang,30,50,1000,-705.7639987755218,14.916394233703613
EvoArena,Styblinski-Tang,30,50,1000,-746.1272183342007,15.073307275772095
EvoArena,Styblinski-Tang,30,50,1000,-728.5106697210639,17.560622453689575
EvoArena,Styblinski-Tang,30,50,1000,-726.2373912824128,12.09677529335022
EvoArena,Styblinski-Tang,30,50,1000,-692.3853485498984,10.839397430419922
EvoArena,Styblinski-Tang,30,50,1000,-689.5823164307869,9.198097467422485
EvoArena,Styblinski-Tang,30,50,1000,-777.8167771244582,11.901830196380615
EvoArena,Styblinski-Tang,30,50,1000,-762.1327676155379,16.4820773601532
EvoArena,Styblinski-Tang,30,50,1000,-718.7139757260682,12.182117938995361
EvoArena,Styblinski-Tang,30,50,1000,-678.9005986289,14.61489200592041
EvoArena,Styblinski-Tang,30,50,1000,-712.9933409644993,9.198123693466187
EvoArena,Styblinski-Tang,30,50,1000,-677.4818497233347,12.768306016921997
EvoArena,Styblinski-Tang,30,50,1000,-708.2832226193116,10.898438215255737
PSO,Styblinski-Tang,2,50,1000,-77.56261550945126,1.353808879852295
PSO,Styblinski-Tang,2,50,1000,-78.32368238511624,1.261894941329956
EvoArena,Styblinski-Tang,30,50,1000,-747.0619912407284,9.96857738494873
PSO,Styblinski-Tang,2,50,1000,-72.682300593403,1.206542730331421
PSO,Styblinski-Tang,2,50,1000,-78.33233140749067,1.548924207687378
PSO,Styblinski-Tang,2,50,1000,-76.3375845016503,1.2766895294189453
PSO,Styblinski-Tang,2,50,1000,-73.59811714060439,1.2198448181152344
EvoArena,Styblinski-Tang,30,50,1000,-680.6712627422698,11.110663175582886
PSO,Styblinski-Tang,2,50,1000,-71.36281063845144,1.607389211654663
PSO,Styblinski-Tang,2,50,1000,-77.4138252509145,1.9856462478637695
PSO,Styblinski-Tang,2,50,1000,-76.45127176006352,1.9618535041809082
PSO,Styblinski-Tang,2,50,1000,-69.56890295462173,1.487375259399414
EvoArena,Styblinski-Tang,30,50,1000,-696.576299816307,12.338634967803955
PSO,Styblinski-Tang,2,50,1000,-78.33233139424789,1.1845481395721436
PSO,Styblinski-Tang,2,50,1000,-78.3153943059479,1.5984184741973877
PSO,Styblinski-Tang,2,50,1000,-66.87873046152805,1.2918272018432617
PSO,Styblinski-Tang,2,50,1000,-74.70804592847026,1.282959222793579
PSO,Styblinski-Tang,2,50,1000,-78.33066593291557,1.5430896282196045
EvoArena,Styblinski-Tang,30,50,1000,-726.9580507386744,11.754882097244263
PSO,Styblinski-Tang,2,50,1000,-71.44469874554869,1.2094268798828125
PSO,Styblinski-Tang,2,50,1000,-75.28883214750525,1.201202392578125
PSO,Styblinski-Tang,2,50,1000,-76.70293646252,1.4635539054870605
EvoArena,Styblinski-Tang,30,50,1000,-716.1300681706025,7.882577896118164
PSO,Styblinski-Tang,2,50,1000,-75.50812292664531,1.2291946411132812
PSO,Styblinski-Tang,2,50,1000,-75.27083030067695,1.553999662399292
PSO,Styblinski-Tang,5,50,1000,-164.35660786277631,1.3286080360412598
PSO,Styblinski-Tang,5,50,1000,-149.77338555542542,1.2560811042785645
PSO,Styblinski-Tang,5,50,1000,-144.47008531095196,1.2800757884979248
PSO,Styblinski-Tang,5,50,1000,-147.56732034330562,1.196584701538086
PSO,Styblinski-Tang,5,50,1000,-140.67390554810507,1.278670310974121
EvoArena,Styblinski-Tang,30,50,1000,-719.7633635119419,15.036720275878906
PSO,Styblinski-Tang,5,50,1000,-169.79251871129657,1.4050109386444092
PSO,Styblinski-Tang,5,50,1000,-150.58860138248485,1.349787950515747
PSO,Styblinski-Tang,5,50,1000,-140.1648728777345,1.2292566299438477
EvoArena,Styblinski-Tang,30,50,1000,-696.3567545368358,8.181915283203125
PSO,Styblinski-Tang,5,50,1000,-144.15495947508833,1.2962865829467773
PSO,Styblinski-Tang,5,50,1000,-137.20024579926718,1.399359941482544
PSO,Styblinski-Tang,5,50,1000,-159.48521401979266,1.1693391799926758
PSO,Styblinski-Tang,5,50,1000,-160.22830970582555,1.3903193473815918
EvoArena,Styblinski-Tang,50,50,1000,-1095.508610846756,9.105244398117065
PSO,Styblinski-Tang,5,50,1000,-180.82389850499212,1.2886641025543213
PSO,Styblinski-Tang,5,50,1000,-136.96370930993672,1.3978610038757324
PSO,Styblinski-Tang,5,50,1000,-163.61695717696455,1.200618028640747
PSO,Styblinski-Tang,5,50,1000,-146.72077277058025,1.181694746017456
PSO,Styblinski-Tang,5,50,1000,-155.32670492509274,1.2363307476043701
EvoArena,Styblinski-Tang,50,50,1000,-1030.1419762971127,11.074745416641235
PSO,Styblinski-Tang,5,50,1000,-146.16165531763045,1.1650638580322266
PSO,Styblinski-Tang,5,50,1000,-132.44459571309744,1.335174560546875
PSO,Styblinski-Tang,5,50,1000,-165.86887529132164,1.3540759086608887
PSO,Styblinski-Tang,10,50,1000,-231.67331531095095,1.2620320320129395
EvoArena,Styblinski-Tang,50,50,1000,-1030.3400150096854,9.112096071243286
PSO,Styblinski-Tang,10,50,1000,-259.7670433627887,1.1822388172149658
PSO,Styblinski-Tang,10,50,1000,-257.58905941752914,1.4536609649658203
PSO,Styblinski-Tang,10,50,1000,-284.3670000491953,1.2303905487060547
PSO,Styblinski-Tang,10,50,1000,-242.15711300198112,1.230656623840332
PSO,Styblinski-Tang,10,50,1000,-261.862516235837,1.1712286472320557
EvoArena,Styblinski-Tang,50,50,1000,-1082.0576603747206,12.532782077789307
PSO,Styblinski-Tang,10,50,1000,-276.2847154843012,1.2237935066223145
PSO,Styblinski-Tang,10,50,1000,-267.3233553435269,1.5873665809631348
PSO,Styblinski-Tang,10,50,1000,-259.2995451792223,1.3185687065124512
PSO,Styblinski-Tang,10,50,1000,-267.644936529952,1.342944622039795
EvoArena,Styblinski-Tang,50,50,1000,-1047.368099640295,9.268455982208252
PSO,Styblinski-Tang,10,50,1000,-239.99357726712884,1.3845088481903076
PSO,Styblinski-Tang,10,50,1000,-248.44480526173217,1.7191288471221924
PSO,Styblinski-Tang,10,50,1000,-240.90772725074092,1.5290727615356445
PSO,Styblinski-Tang,10,50,1000,-287.9602433650735,1.2954943180084229
PSO,Styblinski-Tang,10,50,1000,-226.13773146049118,1.426403284072876
EvoArena,Styblinski-Tang,50,50,1000,-1082.9913847054074,11.53148102760315
PSO,Styblinski-Tang,10,50,1000,-291.73261241587164,1.307194471359253
PSO,Styblinski-Tang,10,50,1000,-245.8682364200163,1.2185487747192383
PSO,Styblinski-Tang,10,50,1000,-260.47642281699444,2.1186070442199707
PSO,Styblinski-Tang,10,50,1000,-251.0552267146833,2.005331039428711
EvoArena,Styblinski-Tang,50,50,1000,-1106.6506724363594,12.049703598022461
PSO,Styblinski-Tang,10,50,1000,-253.5717529787886,1.274583101272583
PSO,Styblinski-Tang,30,50,1000,-643.3021026100631,1.6922369003295898
PSO,Styblinski-Tang,30,50,1000,-694.6986946312068,1.7818922996520996
PSO,Styblinski-Tang,30,50,1000,-708.7912331080196,1.408566951751709
PSO,Styblinski-Tang,30,50,1000,-631.1587962262269,1.417557954788208
EvoArena,Styblinski-Tang,50,50,1000,-1068.1030307097565,14.337305784225464
PSO,Styblinski-Tang,30,50,1000,-640.4699541139664,1.2119803428649902
PSO,Styblinski-Tang,30,50,1000,-710.7921445403848,1.7539639472961426
PSO,Styblinski-Tang,30,50,1000,-653.0612861094703,1.5278856754302979
PSO,Styblinski-Tang,30,50,1000,-689.0900644170058,1.5024163722991943
PSO,Styblinski-Tang,30,50,1000,-684.6435287233095,1.2410075664520264
EvoArena,Styblinski-Tang,50,50,1000,-1007.2709860472303,11.630031824111938
PSO,Styblinski-Tang,30,50,1000,-640.8908510732464,1.5519850254058838
PSO,Styblinski-Tang,30,50,1000,-634.9597589453235,1.5391287803649902
PSO,Styblinski-Tang,30,50,1000,-643.4450353206423,1.247901439666748
EvoArena,Styblinski-Tang,50,50,1000,-1077.0846547149813,9.07854962348938
PSO,Styblinski-Tang,30,50,1000,-658.111875522664,1.4421231746673584
PSO,Styblinski-Tang,30,50,1000,-670.4368430097036,1.731940746307373
PSO,Styblinski-Tang,30,50,1000,-653.113274671383,1.5329678058624268
PSO,Styblinski-Tang,30,50,1000,-624.1316246844891,1.3584485054016113
EvoArena,Styblinski-Tang,50,50,1000,-994.2098625034218,9.19212031364441
PSO,Styblinski-Tang,30,50,1000,-664.340590274559,1.8553900718688965
PSO,Styblinski-Tang,30,50,1000,-628.2557588729806,1.5024287700653076
PSO,Styblinski-Tang,30,50,1000,-634.6436963764615,1.635995864868164
PSO,Styblinski-Tang,30,50,1000,-673.2844891943954,1.2816894054412842
EvoArena,Styblinski-Tang,50,50,1000,-1069.2462992262647,10.383462190628052
PSO,Styblinski-Tang,50,50,1000,-1048.8282190527084,1.7886254787445068
PSO,Styblinski-Tang,50,50,1000,-1051.340836902582,1.7968370914459229
PSO,Styblinski-Tang,50,50,1000,-1055.8174567233975,1.804776668548584
EvoArena,Styblinski-Tang,50,50,1000,-1063.827879882154,8.869606494903564
PSO,Styblinski-Tang,50,50,1000,-967.3071812512276,1.7609963417053223
PSO,Styblinski-Tang,50,50,1000,-1029.944584133259,1.4465198516845703
PSO,Styblinski-Tang,50,50,1000,-1025.0951639195373,1.7492763996124268
EvoArena,Styblinski-Tang,50,50,1000,-1041.5485601713854,7.622091293334961
PSO,Styblinski-Tang,50,50,1000,-1009.0728905907778,1.7200098037719727
PSO,Styblinski-Tang,50,50,1000,-1041.668577569469,1.4252943992614746
PSO,Styblinski-Tang,50,50,1000,-1078.3428410411705,1.4247732162475586
PSO,Styblinski-Tang,50,50,1000,-1074.975771507442,1.3989713191986084
EvoArena,Styblinski-Tang,50,50,1000,-1007.8148672628029,11.939251899719238
PSO,Styblinski-Tang,50,50,1000,-1054.6995009898092,1.225127935409546
PSO,Styblinski-Tang,50,50,1000,-1059.4079512439614,1.706188678741455
PSO,Styblinski-Tang,50,50,1000,-1043.5689742772631,1.4549684524536133
PSO,Styblinski-Tang,50,50,1000,-1076.9439335192947,1.279522180557251
PSO,Styblinski-Tang,50,50,1000,-1049.9939322468906,1.4647891521453857
EvoArena,Styblinski-Tang,50,50,1000,-1053.7965981721932,12.407479047775269
PSO,Styblinski-Tang,50,50,1000,-970.0677034917327,1.2614054679870605
PSO,Styblinski-Tang,50,50,1000,-1097.0640881497861,1.3902792930603027
PSO,Styblinski-Tang,50,50,1000,-1061.1642427599177,1.311574935913086
PSO,Styblinski-Tang,50,50,1000,-1084.2346100178402,1.2268798351287842
PSO,Styblinski-Tang,50,50,1000,-1035.327679661003,1.1619768142700195
EvoArena,Styblinski-Tang,50,50,1000,-987.1633828121231,10.961938858032227
ABC,Styblinski-Tang,2,50,1000,-64.34596367335924,1.483487844467163
ABC,Styblinski-Tang,2,50,1000,-63.70789358671415,1.3081610202789307
ABC,Styblinski-Tang,2,50,1000,-75.75150454834571,1.2313733100891113
ABC,Styblinski-Tang,2,50,1000,-64.02533003886118,1.3459627628326416
EvoArena,Styblinski-Tang,50,50,1000,-1006.2219821358667,10.208669900894165
ABC,Styblinski-Tang,2,50,1000,-74.97720390462229,1.1976611614227295
ABC,Styblinski-Tang,2,50,1000,-62.466083797534765,1.322251319885254
ABC,Styblinski-Tang,2,50,1000,-66.44179769484332,1.2299690246582031
ABC,Styblinski-Tang,2,50,1000,-75.70464877086016,1.2600183486938477
ABC,Styblinski-Tang,2,50,1000,-64.00071251999968,1.2606148719787598
ABC,Styblinski-Tang,2,50,1000,-61.76722610811976,1.3095717430114746
EvoArena,Styblinski-Tang,50,50,1000,-1041.3615604130453,13.792140483856201
ABC,Styblinski-Tang,2,50,1000,-62.28141322570707,1.5878067016601562
ABC,Styblinski-Tang,2,50,1000,-78.29602677275616,1.8113517761230469
ABC,Styblinski-Tang,2,50,1000,-76.17675685584196,1.2761387825012207
ABC,Styblinski-Tang,2,50,1000,-68.38350146520847,1.1733911037445068
EvoArena,Styblinski-Tang,50,50,1000,-996.3594703149197,12.344236373901367
ABC,Styblinski-Tang,2,50,1000,-66.51088895435504,1.3040335178375244
ABC,Styblinski-Tang,2,50,1000,-68.71154940100953,1.1141226291656494
ABC,Styblinski-Tang,2,50,1000,-76.7886657073661,1.1035435199737549
ABC,Styblinski-Tang,2,50,1000,-68.87729729722253,1.1056358814239502
ABC,Styblinski-Tang,2,50,1000,-73.57549145767179,1.1765973567962646
ABC,Styblinski-Tang,2,50,1000,-70.81280102573896,1.1510770320892334
ABC,Styblinski-Tang,5,50,1000,-129.87220381330974,1.133089303970337
ABC,Styblinski-Tang,5,50,1000,-143.96315203924155,1.1105611324310303
ABC,Styblinski-Tang,5,50,1000,-128.1485074243854,1.1437397003173828
ABC,Styblinski-Tang,5,50,1000,-122.43939749970932,1.1246023178100586
ABC,Styblinski-Tang,5,50,1000,-116.00645911301483,1.140193223953247
ABC,Styblinski-Tang,5,50,1000,-156.4298570090617,1.1185200214385986
ABC,Styblinski-Tang,5,50,1000,-133.96832732990222,1.1774015426635742
ABC,Styblinski-Tang,5,50,1000,-136.56206588448225,1.1616408824920654
ABC,Styblinski-Tang,5,50,1000,-143.77138591814952,1.1384930610656738
ABC,Styblinski-Tang,5,50,1000,-144.730914227056,1.1372184753417969
ABC,Styblinski-Tang,5,50,1000,-143.3821954226492,1.1110360622406006
ABC,Styblinski-Tang,5,50,1000,-131.86598004657031,1.1030998229980469
ABC,Styblinski-Tang,5,50,1000,-140.12076299297934,1.104128122329712
ABC,Styblinski-Tang,5,50,1000,-134.33775754164554,1.151885747909546
ABC,Styblinski-Tang,5,50,1000,-134.40976054132582,1.1480560302734375
ABC,Styblinski-Tang,5,50,1000,-146.7399858296358,1.1863136291503906
ABC,Styblinski-Tang,5,50,1000,-137.48503312372904,1.9821619987487793
ABC,Styblinski-Tang,5,50,1000,-120.80037884978626,2.351057291030884
ABC,Styblinski-Tang,5,50,1000,-143.70834401366469,1.5025064945220947
ABC,Styblinski-Tang,5,50,1000,-133.00413473028337,1.7281439304351807
ABC,Styblinski-Tang,10,50,1000,-206.6198713288785,1.3764622211456299
ABC,Styblinski-Tang,10,50,1000,-193.91821286246747,2.3131046295166016
ABC,Styblinski-Tang,10,50,1000,-206.4995263279106,1.6984906196594238
ABC,Styblinski-Tang,10,50,1000,-207.91759576498157,1.339329719543457
ABC,Styblinski-Tang,10,50,1000,-234.45828960483527,1.2461433410644531
ABC,Styblinski-Tang,10,50,1000,-205.5727546321882,1.172333002090454
ABC,Styblinski-Tang,10,50,1000,-214.27035264017184,1.1884543895721436
ABC,Styblinski-Tang,10,50,1000,-214.58005231731616,1.1670610904693604
ABC,Styblinski-Tang,10,50,1000,-194.85783756811995,1.2386643886566162
ABC,Styblinski-Tang,10,50,1000,-204.13123166333847,1.1481451988220215
ABC,Styblinski-Tang,10,50,1000,-215.53987389366404,1.1538200378417969
